season_code,date,gamecode_num,home_team_code,away_team_code,home,y,home_games_played_pre,away_games_played_pre,d_r5_ts_pre,d_r5_efg_pre,d_r5_to_pre,d_r5_margin_pre,d_r5_usage_conc_pre
E2025,2025-12-19 00:00:00+00:00,168,BAR,BAS,1,1,16,16,-0.0359426688087614,-0.05611355534219997,-1.200000000000001,5.199999999999999,0.012224397726986691
E2025,2025-12-19 00:00:00+00:00,169,OLY,ASV,1,1,15,16,0.09862685553983597,0.10788970731734787,-4.199999999999999,7.0,0.08474206247471339
E2025,2025-12-19 00:00:00+00:00,170,ZAL,PAR,1,1,16,16,0.02177926325932189,0.03381847026897444,0.6000000000000014,3.6000000000000005,0.02582907024795672
E2025,2025-12-23 00:00:00+00:00,171,MUN,HTA,1,0,17,17,-0.030565636213606973,-0.04617972361712597,3.1999999999999993,-13.6,-0.04782670882591389
E2025,2025-12-23 00:00:00+00:00,172,ULK,BAR,1,1,16,17,-0.015209870092184774,-0.008513516207705796,2.6000000000000014,-5.6000000000000005,0.0015563040542968531
E2025,2025-12-23 00:00:00+00:00,173,ASV,IST,1,1,17,17,-0.01034201790896494,-0.01317886763705034,2.1999999999999993,-2.1999999999999993,-0.02590572645382838
E2025,2025-12-23 00:00:00+00:00,174,PRS,RED,1,1,17,17,0.004340688093725453,0.021208972746182164,-0.5999999999999996,-7.799999999999999,-0.04694642359346701
E2025,2025-12-23 00:00:00+00:00,175,PAM,BAS,1,1,17,17,-0.0023579823791618493,-0.005047171403727457,0.5999999999999996,12.4,-0.0962143601606652
E2025,2025-12-23 00:00:00+00:00,176,ZAL,PAN,1,0,17,17,-0.010394343044586751,0.014835024209993275,1.0,-0.3999999999999999,-0.013477229516586586
E2025,2025-12-23 00:00:00+00:00,177,DUB,MIL,1,1,17,17,-0.04230407395560254,-0.05010992169864048,-1.0,0.0,0.004220598631836658
E2025,2025-12-26 00:00:00+00:00,178,MCO,MAD,1,1,17,17,0.04246823952354872,0.01873952113254107,-1.3999999999999986,10.6,-0.012447261181182001
E2025,2025-12-26 00:00:00+00:00,179,PAR,TEL,1,0,17,17,-0.06132879804664715,-0.0531066445229606,0.5999999999999996,-17.599999999999998,-0.022382947829789446
E2025,2025-12-26 00:00:00+00:00,180,VIR,OLY,1,0,17,16,-0.035619758483384945,-0.021860487269103057,2.1999999999999993,1.4000000000000001,0.015499953032811042
E2025,2025-12-30 00:00:00+00:00,181,BAR,MCO,1,0,18,18,-0.03438634159518539,-0.018559351964565374,-0.5999999999999996,2.8,0.030305803279628507
E2025,2025-12-30 00:00:00+00:00,182,HTA,ZAL,1,0,18,18,0.025495740568411418,0.02979266427963123,1.0,4.2,0.03365642798277024
E2025,2025-12-30 00:00:00+00:00,183,ASV,PRS,1,1,18,18,-0.006936065698757821,-0.010482377772995655,1.200000000000001,0.5999999999999996,-0.014011745969124134
E2025,2025-12-30 00:00:00+00:00,184,PAM,PAR,1,1,18,18,0.05336044431335196,0.04694495379925612,1.799999999999999,22.0,-0.055267387649952315
E2025,2026-01-02 00:00:00+00:00,185,IST,RED,1,0,18,18,0.018818253783801975,0.015140874658948422,-3.6000000000000014,5.0,-0.0974434139953908
E2025,2026-01-02 00:00:00+00:00,186,BAS,ULK,1,0,18,17,0.04577472505068314,0.056172551929943526,-0.1999999999999993,-5.0,-0.05275990606568648
E2025,2026-01-02 00:00:00+00:00,187,MUN,TEL,1,1,18,18,-0.0251372753754584,-0.018040700422140787,4.4,-20.4,-0.011058800738486585
E2025,2026-01-02 00:00:00+00:00,188,PAN,OLY,1,0,18,17,-0.06582374195108287,-0.07332715001159384,-3.0,2.0,-0.011681633007525782
E2025,2026-01-02 00:00:00+00:00,189,MAD,DUB,1,1,18,18,0.009137234451893739,0.018222690379636752,2.4000000000000004,-0.6000000000000001,-0.05014138253770928
E2025,2026-01-02 00:00:00+00:00,190,VIR,MIL,1,1,18,18,0.004853259973254032,0.0247658914601514,0.7999999999999989,5.6,0.024974906866321755
E2025,2026-01-06 00:00:00+00:00,191,MCO,PAR,1,1,19,19,0.02975495814259399,0.00018854258526346257,-2.8000000000000007,24.6,0.0027831552062007603
E2025,2026-01-06 00:00:00+00:00,192,RED,PAM,1,0,19,19,0.002579714405311795,0.010673607351657455,3.1999999999999993,-7.0,0.1287653751498397
E2025,2026-01-06 00:00:00+00:00,193,BAR,TEL,1,1,19,19,-0.027585455395299552,-0.01844025368722335,-1.799999999999999,1.6000000000000005,0.06480994502450016
E2025,2026-01-06 00:00:00+00:00,194,ULK,OLY,1,1,18,18,-0.055619618726008624,-0.05079379244333693,1.0,4.3999999999999995,0.02809071103947458
E2025,2026-01-06 00:00:00+00:00,195,HTA,DUB,1,1,19,19,-0.025496324192984976,0.017806067159088168,2.4000000000000004,0.20000000000000007,-0.04185841932243228
E2025,2026-01-06 00:00:00+00:00,196,ASV,MAD,1,0,19,19,-0.039788949665736095,-0.00642343651675048,1.3999999999999986,-6.8,-0.0017153749889669
E2025,2026-01-06 00:00:00+00:00,197,PAN,MIL,1,0,19,19,-0.02854683462998786,-0.029446456493546935,-1.8000000000000007,6.0,0.01793932808308063
E2025,2026-01-06 00:00:00+00:00,198,VIR,ZAL,1,1,19,19,0.03178450535441679,0.028755120901744258,3.200000000000001,-1.2000000000000002,0.03454975147651418
E2025,2026-01-07 00:00:00+00:00,199,IST,PRS,1,0,19,19,0.003633320655895056,-0.008816934446976621,0.1999999999999993,0.0,-0.03288662192867714
E2025,2026-01-07 00:00:00+00:00,200,MUN,BAS,1,1,19,19,-0.02873891990912958,-0.015044640560345157,-0.8000000000000007,3.0,-0.042231857384881
E2025,2026-01-08 00:00:00+00:00,201,DUB,ULK,1,1,20,19,-0.030988387732178935,-0.048844238639320636,-3.0,-13.0,0.0033212170684330244
E2025,2026-01-08 00:00:00+00:00,202,MAD,TEL,1,1,20,20,0.0024498567349234834,0.006267305495674003,-0.3999999999999986,4.4,0.06910791629966195
E2025,2026-01-08 00:00:00+00:00,203,PAM,MCO,1,0,20,20,-0.016741877209412337,-0.011239182943843296,0.8000000000000007,-1.5999999999999996,-0.02845194623542069
E2025,2026-01-08 00:00:00+00:00,204,PAN,VIR,1,1,20,20,-0.0592968201470897,-0.07679558236109352,-2.200000000000001,-5.2,-0.03746784217304511
E2025,2026-01-09 00:00:00+00:00,206,BAS,ASV,1,1,20,20,0.03841527966940694,0.011314636297380054,1.5999999999999996,-1.4000000000000004,-0.005933466014119759
E2025,2026-01-09 00:00:00+00:00,207,MIL,IST,1,1,20,20,0.014993347942628521,0.018550936412905727,-1.5999999999999996,-0.3999999999999999,0.05499664404465293
E2025,2026-01-09 00:00:00+00:00,208,BAR,PAR,1,1,20,20,0.030330103672006392,0.010861809853317306,-2.3999999999999986,26.6,0.02491971063631626
E2025,2026-01-09 00:00:00+00:00,209,OLY,MUN,1,1,19,20,0.024129169433677045,0.006615287253643687,-2.4000000000000004,4.6,0.05578286954923961
E2025,2026-01-09 00:00:00+00:00,210,ZAL,RED,1,1,20,20,-0.02431112483589759,-0.02297393669693104,-5.199999999999999,6.0,-0.059090724078736945
E2025,2026-01-14 00:00:00+00:00,219,PAR,OLY,1,0,21,20,-0.05726172671773788,-0.03169983034007762,1.1999999999999993,-30.4,-0.0025672908543086237
E2025,2026-01-15 00:00:00+00:00,211,IST,BAS,1,0,21,21,-0.01867143263757931,-0.012719925079223482,0.8000000000000007,-2.1999999999999993,-0.01078520035340158
E2025,2026-01-15 00:00:00+00:00,212,MUN,PAN,1,1,21,21,0.0385413050031882,0.062056279363185474,4.4,-6.6,-0.02581938445223575
E2025,2026-01-15 00:00:00+00:00,213,TEL,ZAL,1,1,21,21,-0.039600357230062166,-0.07000924600603686,0.5999999999999996,-18.6,-0.0884180797359096
E2025,2026-01-15 00:00:00+00:00,214,PRS,MCO,1,0,20,21,-0.09848222309846943,-0.1055505515193722,0.20000000000000107,-16.8,0.026138998161267468
E2025,2026-01-15 00:00:00+00:00,215,DUB,VIR,1,0,21,21,-0.058925277729362846,-0.08042005800619278,-4.800000000000001,-3.1999999999999997,0.009116135149471294
E2025,2026-01-15 00:00:00+00:00,216,MIL,RED,1,0,21,21,-0.0013496676756918902,-0.014121025379771668,-4.199999999999999,5.6,-0.010389292507879011
E2025,2026-01-16 00:00:00+00:00,217,ULK,PAM,1,1,20,21,0.008796566090736424,0.01354672932788148,-4.600000000000001,0.0,0.09194235447374272
E2025,2026-01-16 00:00:00+00:00,218,ASV,HTA,1,0,21,20,-0.03320371540957612,-0.024774888572473674,2.5999999999999996,-9.4,-0.009267204027165188
E2025,2026-01-16 00:00:00+00:00,220,MAD,BAR,1,1,21,21,0.033197495016704215,0.03601954110654382,0.7999999999999989,3.2,0.0009027040331984759
E2025,2026-01-20 00:00:00+00:00,221,MCO,RED,1,0,22,22,0.03474325020293023,0.04359222151830444,-4.600000000000001,16.8,-0.030916238400653162
E2025,2026-01-20 00:00:00+00:00,222,BAR,DUB,1,1,22,22,0.013147851572127833,0.037989366574671,2.200000000000001,4.199999999999999,-0.09207842432928887
E2025,2026-01-20 00:00:00+00:00,223,HTA,IST,1,1,21,22,0.012735110602971722,0.013829387227635603,-4.600000000000001,15.399999999999999,0.01612738889779325
E2025,2026-01-20 00:00:00+00:00,224,OLY,TEL,1,1,21,22,0.026611246768789898,0.02736219315557642,0.8000000000000007,14.2,0.07347857707018507
E2025,2026-01-20 00:00:00+00:00,225,PAN,BAS,1,1,22,22,0.00913028640698843,0.025992010742722838,-2.6000000000000014,1.6,0.06659123193928723
E2025,2026-01-20 00:00:00+00:00,226,MUN,PAR,1,0,22,22,0.09438080518381842,0.10149650254274822,1.799999999999999,24.8,-0.017972670074818342
E2025,2026-01-20 00:00:00+00:00,227,MAD,MIL,1,1,22,22,0.019252797693173895,0.014510716977593763,0.5999999999999996,10.399999999999999,0.002206596926161819
E2025,2026-01-20 00:00:00+00:00,228,PAM,PRS,1,1,22,21,0.009260696796932755,0.0073757099970839235,0.40000000000000036,6.199999999999999,-0.01871632499943271
E2025,2026-01-20 00:00:00+00:00,229,ASV,ZAL,1,0,22,22,-0.07891414002026342,-0.07124348402308933,2.799999999999999,-9.2,-0.027383962786431515
E2025,2026-01-21 00:00:00+00:00,230,VIR,ULK,1,0,22,21,-0.00945223564055686,-0.00849244951241257,2.8000000000000007,-1.6,0.03209375603705278
E2025,2026-01-22 00:00:00+00:00,231,IST,OLY,1,0,23,22,-0.05844541996900121,-0.0489460622060246,4.0,-23.200000000000003,0.011346650254952517
E2025,2026-01-22 00:00:00+00:00,232,MUN,PAM,1,1,23,23,0.04715245628854092,0.057486338264999604,1.4000000000000004,-2.6000000000000005,0.012886731390986839
E2025,2026-01-22 00:00:00+00:00,233,TEL,PAN,1,1,23,23,-0.004859674899821975,-0.01011082587501444,1.0,-11.4,-0.0727339652403105
E2025,2026-01-22 00:00:00+00:00,234,PRS,DUB,1,0,22,23,0.006977337019496654,0.007356523231271228,3.4000000000000004,5.199999999999999,-0.07072507840478975
E2025,2026-01-22 00:00:00+00:00,235,MAD,MCO,1,1,23,23,0.05789089495028954,0.05486939819179981,2.0,7.800000000000001,-0.05048829651267178
E2025,2026-01-22 00:00:00+00:00,236,MIL,ZAL,1,0,23,23,-0.02384809029816337,-0.019746086716056932,1.5999999999999996,-16.0,-0.03092625666886545
E2025,2026-01-23 00:00:00+00:00,237,ULK,BAS,1,1,22,23,0.039992366901684284,0.05273996949820636,-3.799999999999999,8.4,0.02265662804363927
E2025,2026-01-23 00:00:00+00:00,238,ASV,BAR,1,0,23,23,-0.08701914463294147,-0.07900812465417145,2.4000000000000004,-6.6,-0.01929334409168343
E2025,2026-01-23 00:00:00+00:00,239,PAR,HTA,1,1,23,22,-0.03478052721113256,-0.024832128019481536,2.0,-23.4,0.047815634525370854
E2025,2026-01-23 00:00:00+00:00,240,VIR,RED,1,0,23,23,-0.022412950004781385,-0.025459254529701325,-3.5999999999999996,4.2,0.08617458833724956
E2025,2026-01-27 00:00:00+00:00,241,PRS,MAD,1,1,23,24,-0.11493312180462034,-0.12975942592318468,0.5999999999999996,-25.0,0.05692938958309002
E2025,2026-01-29 00:00:00+00:00,242,ULK,IST,1,1,23,24,0.0663925377084359,0.05262755730626567,-0.7999999999999989,12.2,-0.011688676561463551
E2025,2026-01-29 00:00:00+00:00,243,HTA,MUN,1,0,23,24,-0.04856446652219726,-0.05990301003261389,-3.1999999999999993,4.6000000000000005,0.0021609785379194113
E2025,2026-01-29 00:00:00+00:00,244,OLY,BAR,1,1,23,24,-0.05082500344963603,-0.057863669434893295,-1.6000000000000014,8.0,0.0019491650738815425
E2025,2026-01-29 00:00:00+00:00,245,PAM,TEL,1,1,24,24,0.0028651546640824366,0.00948844901052548,3.5999999999999996,7.4,0.01889478031995967
E2025,2026-01-29 00:00:00+00:00,246,MIL,PAR,1,1,24,24,0.0789781260104131,0.08744846341364876,-0.40000000000000036,10.2,-7.055785691167937e-05
E2025,2026-01-30 00:00:00+00:00,247,MCO,VIR,1,0,24,24,0.04770919420701236,0.062457022321199096,-1.1999999999999993,6.6,-0.07639450052459695
E2025,2026-01-30 00:00:00+00:00,248,BAS,ZAL,1,1,24,24,-0.06477661604005047,-0.07173738957568399,3.0,-13.6,-0.06041076135429896
E2025,2026-01-30 00:00:00+00:00,249,RED,DUB,1,1,24,24,0.005018269037327827,0.010907553474041598,2.6000000000000014,-4.8,-0.02177606795803022
E2025,2026-01-30 00:00:00+00:00,250,ASV,PAN,1,0,24,24,-0.03490783242739437,-0.022082221684826986,3.1999999999999993,-11.6,-0.043512465953402635
E2025,2026-02-03 00:00:00+00:00,251,IST,PAM,1,1,25,25,-0.058889624299390264,-0.056528241354261266,-1.8000000000000007,-12.8,0.05132608962950125
E2025,2026-02-03 00:00:00+00:00,252,RED,HTA,1,1,25,24,0.0370976746640016,0.04741817043691232,0.40000000000000036,-5.6,-0.0030307261319511003
E2025,2026-02-03 00:00:00+00:00,253,DUB,OLY,1,1,25,24,0.005811057059069702,-0.011479946911965966,-1.6000000000000014,-12.0,0.04179868080047283
E2025,2026-02-03 00:00:00+00:00,254,MIL,BAS,1,1,25,25,0.05285997296754552,0.07543138874674671,-1.1999999999999993,-4.0,0.002497661459506584
E2025,2026-02-03 00:00:00+00:00,255,BAR,ULK,1,0,25,24,0.002112899008514857,0.02134460175717945,-0.40000000000000036,-6.2,-0.0030833711953100473
E2025,2026-02-03 00:00:00+00:00,256,MUN,PRS,1,1,25,24,0.0345212445583063,0.041356771517416235,0.40000000000000036,7.6,-0.012178700405212461
E2025,2026-02-03 00:00:00+00:00,257,TEL,PAR,1,1,25,25,0.031527937790887806,0.038126000845706776,-2.5999999999999996,6.4,-0.07833352554152218
E2025,2026-02-03 00:00:00+00:00,258,PAN,MAD,1,1,25,25,-0.10884259131821639,-0.1188865054934386,-4.4,-8.799999999999999,0.07652428467582706
E2025,2026-02-03 00:00:00+00:00,259,ZAL,MCO,1,1,25,25,0.07721067322254882,0.06248737896021128,1.0,8.399999999999999,0.02771717848042554
E2025,2026-02-04 00:00:00+00:00,260,VIR,ASV,1,0,25,25,0.01981216388857787,0.009417902034253967,-2.5999999999999996,4.6,0.10727439257713317
E2025,2026-02-05 00:00:00+00:00,261,DUB,MAD,1,1,26,26,-0.044795101055482234,-0.05699269207871571,-4.0,-7.199999999999999,0.10463223837759394
E2025,2026-02-05 00:00:00+00:00,262,MUN,MCO,1,1,26,26,0.02227824134728973,0.0369653703025421,5.199999999999999,11.0,-0.03416428605982402
E2025,2026-02-05 00:00:00+00:00,263,HTA,PAM,1,0,25,26,-0.010093793047977084,-0.016271416330371657,1.0,-3.6,0.010352737986962735
E2025,2026-02-05 00:00:00+00:00,264,PRS,ULK,1,0,25,25,-0.1025680019027082,-0.08010865301331771,-1.5999999999999996,-16.8,-0.002384269471645606
E2025,2026-02-05 00:00:00+00:00,265,PAR,PAN,1,1,26,26,-0.01112294077311593,-0.032098558851925474,2.0,-9.8,0.027953621408779883
E2025,2026-02-06 00:00:00+00:00,266,IST,ZAL,1,1,26,26,-0.09555961532699475,-0.07647816479376157,0.8000000000000007,-10.2,-0.03475167965698489
E2025,2026-02-06 00:00:00+00:00,267,BAS,BAR,1,0,26,26,-0.027996369091723095,-0.050415329183231994,-0.7999999999999989,-0.20000000000000018,-0.02682913923684671
E2025,2026-02-06 00:00:00+00:00,268,RED,TEL,1,0,26,26,0.01385966722005838,0.020171527432932712,4.0,9.0,0.01637251480354307
E2025,2026-02-06 00:00:00+00:00,269,ASV,MIL,1,0,26,26,-0.09329998876396217,-0.08966830489173161,3.4000000000000004,-2.0,-0.025401717771203258
E2025,2026-02-06 00:00:00+00:00,270,OLY,VIR,1,1,25,26,0.01876184668400871,0.02425619687388947,0.7999999999999989,13.399999999999999,-0.06883944159895317
E2025,2026-02-12 00:00:00+00:00,271,IST,VIR,1,1,27,27,-0.020361021018526326,-0.022821525041068158,-0.7999999999999989,10.600000000000001,-0.035826742099732356
E2025,2026-02-12 00:00:00+00:00,272,OLY,RED,1,1,26,27,0.003955869422822111,-0.012926639139671847,-3.4000000000000004,4.0,-0.007182454383404258
E2025,2026-02-12 00:00:00+00:00,273,TEL,MUN,1,1,27,27,0.02627328389173722,0.01503856288004124,-1.0,-8.2,-0.0008925254317747044
E2025,2026-02-12 00:00:00+00:00,274,PAM,ASV,1,1,27,27,0.041075578596151074,0.059201186275198436,1.3999999999999986,5.4,-0.013329801426351373
E2025,2026-02-12 00:00:00+00:00,275,BAR,PRS,1,0,27,26,0.09814639338463593,0.10243323042679664,-1.5999999999999996,7.0,0.019914283423061008
E2025,2026-02-13 00:00:00+00:00,276,PAR,MAD,1,0,27,27,-0.05468941428889751,-0.06817879875956245,-2.1999999999999993,-2.2,0.10373386136671714
E2025,2026-02-13 00:00:00+00:00,277,MCO,BAS,1,1,27,27,-0.022215739545171087,-0.00316938018278079,-0.5999999999999996,0.5999999999999996,0.02905768239223072
E2025,2026-02-13 00:00:00+00:00,278,MIL,DUB,1,0,27,27,0.019841985934539563,0.031682479992367396,1.8000000000000007,-7.8,-0.03156316355718275
E2025,2026-02-13 00:00:00+00:00,279,PAN,ULK,1,0,27,26,-0.08059460312159061,-0.05726934931921113,-3.1999999999999993,-7.999999999999999,-0.004761689478298525
E2025,2026-02-13 00:00:00+00:00,280,ZAL,HTA,1,1,27,26,0.0743230929339892,0.05475001882555286,-1.4000000000000004,9.8,0.06326905587008691
