season_code,gamecode_num,gamecode_full,date,team_code,opponent_code,home_away,player_id,player_name,min,pts,ast,reb,stl,blk,to,pf,fgm,fga,tpm,tpa,ftm,fta,ts,efg,usage_proxy
E2025,3,E2025_3,2025-09-30T00:00:00+00:00,RED,MIL,home,P014094,"MILJENOVIC, STEFAN",8.216666666666667,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P002661,"PREPELIC, KLEMEN",8.016666666666667,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P003458,"BERTANS, DAVIS",26.25,20.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,8.0,5.0,7.0,3.0,4.0,1.0245901639344261,1.0625,10.76
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P003527,"ABASS, AWUDU",9.083333333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.75,0.75,2.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P005942,"DANGUBIC, NEMANJA",2.4833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P006540,"MUSA, DZANAN",33.71666666666667,19.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,12.0,3.0,5.0,4.0,4.0,0.690406976744186,0.625,15.76
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P008325,"KAMENJAS, KENAN",2.066666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P011194,"PETRUSEV, FILIP",24.716666666666665,14.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,13.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5384615384615384,14.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P011286,"BACON, DWAYNE",24.55,11.0,0.0,0.0,1.0,0.0,1.0,3.0,5.0,9.0,1.0,2.0,0.0,0.0,0.6111111111111112,0.6111111111111112,10.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P012606,"WRIGHT IV, MCKINLEY",36.05,5.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,8.0,1.0,1.0,0.0,0.0,0.3125,0.3125,8.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P012795,"ANDERSON, JUSTIN",13.666666666666666,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.5,0.5,2.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P012796,"KABENGELE, MFIONDU",15.45,15.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,7.0,0.0,0.0,3.0,4.0,0.8561643835616438,0.8571428571428571,9.76
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,DUB,PAR,home,P014031,"KONDIC, KOSTA",3.95,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P004761,"MARINKOVIC, VANJA",8.766666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.75,0.75,2.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P006760,"BONGA, ISAAC",27.733333333333334,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,0.5177514792899408,0.5,6.76
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P007736,"LAKIC, ARIJAN",6.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.5,0.5,2.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P008232,"POKUSEVSKI, ALEKSEJ",6.516666666666667,6.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.5,1.5,3.0
E2025,4,E2025_4,2025-09-30T00:00:00+00:00,PAR,DUB,away,P010581,"OSETKOWSKI, DYLAN",14.5,12.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,6.0,1.0,2.0,5.0,6.0,0.6944444444444444,0.5833333333333334,8.64
