season_code,gamecode_num,gamecode_full,date,team_code,opponent_code,home_away,player_id,player_name,min,pts,ast,reb,stl,blk,to,pf,fgm,fga,tpm,tpa,ftm,fta,ts,efg,usage_proxy,gog_min,r5_min,gog_pts,r5_pts,gog_reb,r5_reb,gog_ast,r5_ast,gog_stl,r5_stl,gog_blk,r5_blk,gog_to,r5_to,gog_pf,r5_pf,gog_ts,r5_ts,gog_efg,r5_efg,gog_usage_proxy,r5_usage_proxy
E2025,2,E2025_2,2025-09-30T00:00:00+00:00,OLY,BAS,away,P001255,"PAPANIKOLAOU, KOSTAS",5.116666666666666,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
E2025,13,E2025_13,2025-10-02T00:00:00+00:00,OLY,MAD,away,P001255,"PAPANIKOLAOU, KOSTAS",17.016666666666666,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,0.3865979381443299,0.5,4.88,11.899999999999999,11.066666666666666,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5,0.0,1.0,0.3865979381443299,0.19329896907216496,0.5,0.25,2.88,3.44
E2025,27,E2025_27,2025-10-10T00:00:00+00:00,OLY,DUB,home,P001255,"PAPANIKOLAOU, KOSTAS",20.03333333333333,3.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.5208333333333334,0.5,4.88,3.0166666666666657,14.055555555555555,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,1.0,1.6666666666666667,1.0,1.3333333333333333,0.13423539518900346,0.30247709049255445,0.0,0.3333333333333333,0.0,3.92
E2025,34,E2025_34,2025-10-14T00:00:00+00:00,OLY,IST,home,P001255,"PAPANIKOLAOU, KOSTAS",18.05,4.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.6944444444444444,0.75,3.88,-1.9833333333333307,15.054166666666667,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,-1.0,1.5,0.0,1.5,0.17361111111111105,0.4004689289805269,0.25,0.4375,-1.0,3.91
E2025,43,E2025_43,2025-10-16T00:00:00+00:00,OLY,TEL,away,P001255,"PAPANIKOLAOU, KOSTAS",17.183333333333334,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,0.75,0.75,3.0,-0.8666666666666671,15.48,-1.0,2.6,0.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,0.0,1.4,1.0,1.8,0.05555555555555558,0.47037514318442153,0.0,0.5,-0.8799999999999999,3.728
E2025,70,E2025_70,2025-10-29T00:00:00+00:00,OLY,MCO,home,P001255,"PAPANIKOLAOU, KOSTAS",0.9333333333333332,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.75,0.75,2.0,-16.25,14.643333333333334,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.0,1.0,-3.0,1.6,0.0,0.6203751431844216,0.0,0.65,-1.0,3.728
E2025,79,E2025_79,2025-10-31T00:00:00+00:00,OLY,HTA,home,P001255,"PAPANIKOLAOU, KOSTAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9333333333333332,11.239999999999998,-3.0,2.6,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.8,0.0,1.4,-0.75,0.5430555555555555,-0.75,0.55,-2.0,2.7520000000000002
E2025,89,E2025_89,2025-11-07T00:00:00+00:00,OLY,PAR,home,P001255,"PAPANIKOLAOU, KOSTAS",6.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.6,8.553333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.6,1.0,1.2,0.0,0.43888888888888883,0.0,0.45,2.0,2.1759999999999997
E2025,100,E2025_100,2025-11-12T00:00:00+00:00,OLY,ZAL,home,P001255,"PAPANIKOLAOU, KOSTAS",4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6833333333333327,5.926666666666667,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4,-1.0,0.8,0.0,0.3,0.0,0.3,-2.0,1.4
E2025,108,E2025_108,2025-11-14T00:00:00+00:00,OLY,MIL,away,P001255,"PAPANIKOLAOU, KOSTAS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.916666666666667,2.4899999999999998,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.14999999999999997,0.0,0.15,0.0,0.8
E2025,117,E2025_117,2025-11-21T00:00:00+00:00,OLY,PRS,home,P001255,"PAPANIKOLAOU, KOSTAS",7.8,6.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.5,1.5,2.0,7.8,3.8633333333333333,6.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4,1.5,0.3,1.5,0.3,2.0,0.8
E2025,128,E2025_128,2025-11-26T00:00:00+00:00,OLY,RED,away,P001255,"PAPANIKOLAOU, KOSTAS",20.8,3.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,1.0,5.0,0.0,0.0,0.3,0.3,6.0,13.0,8.023333333333333,-3.0,1.8,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,0.4,2.0,1.0,-1.2,0.36,-1.2,0.36,4.0,2.0
E2025,148,E2025_148,2025-12-12T00:00:00+00:00,OLY,BAR,away,P001255,"PAPANIKOLAOU, KOSTAS",4.5,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-16.3,7.6033333333333335,-3.0,1.8,0.0,0.0,0.0,0.0,-1.0,0.2,0.0,0.0,1.0,0.6,-2.0,1.0,-0.3,0.36,-0.3,0.36,-4.0,2.0
E2025,155,E2025_155,2025-12-16T00:00:00+00:00,OLY,PAM,home,P001255,"PAPANIKOLAOU, KOSTAS",20.866666666666667,6.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,5.0,16.366666666666667,10.793333333333333,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.0,2.0,1.6,1.0,0.5599999999999999,1.0,0.5599999999999999,3.0,3.0
E2025,169,E2025_169,2025-12-19T00:00:00+00:00,OLY,ASV,home,P001255,"PAPANIKOLAOU, KOSTAS",16.05,5.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,1.0,4.0,0.0,0.0,0.5,0.5,6.0,-4.816666666666666,14.003333333333334,-1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,-1.0,1.2,-1.0,2.0,-0.5,0.6599999999999999,-0.5,0.6599999999999999,1.0,4.2
E2025,180,E2025_180,2025-12-26T00:00:00+00:00,OLY,VIR,away,P001255,"PAPANIKOLAOU, KOSTAS",15.233333333333333,5.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0,0.0,0.625,0.625,6.0,-0.8166666666666682,15.49,0.0,3.8,0.0,0.0,0.0,0.0,-1.0,0.4,0.0,0.0,1.0,1.6,-1.0,2.0,0.125,0.485,0.125,0.485,0.0,5.0
E2025,188,E2025_188,2026-01-02T00:00:00+00:00,OLY,PAN,away,P001255,"PAPANIKOLAOU, KOSTAS",18.066666666666663,8.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,9.0,2.0,7.0,0.0,0.0,0.4444444444444444,0.4444444444444444,10.0,2.8333333333333304,14.943333333333333,3.0,4.8,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.2,-1.0,1.6,1.0,1.8,-0.18055555555555558,0.513888888888889,-0.18055555555555558,0.513888888888889,4.0,5.8
E2025,194,E2025_194,2026-01-06T00:00:00+00:00,OLY,ULK,away,P001255,"PAPANIKOLAOU, KOSTAS",20.55,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.483333333333338,18.153333333333332,-8.0,4.8,0.0,0.0,0.0,0.0,0.0,0.2,-1.0,0.2,-1.0,1.2,-1.0,1.8,-0.4444444444444444,0.513888888888889,-0.4444444444444444,0.513888888888889,-8.0,5.8
E2025,209,E2025_209,2026-01-09T00:00:00+00:00,OLY,MUN,home,P001255,"PAPANIKOLAOU, KOSTAS",19.85,10.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,9.0,2.0,7.0,0.0,0.0,0.5555555555555556,0.5555555555555556,10.0,-0.6999999999999993,17.95,10.0,5.6,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.2,1.0,1.0,1.0,1.6,0.5555555555555556,0.425,0.5555555555555556,0.425,8.0,6.8
E2025,219,E2025_219,2026-01-14T00:00:00+00:00,OLY,PAR,away,P001255,"PAPANIKOLAOU, KOSTAS",23.466666666666665,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,6.0,0.0,0.0,0.1875,0.1875,9.0,3.6166666666666636,19.43333333333333,-7.0,5.2,0.0,0.0,0.0,0.0,-1.0,0.2,0.0,0.2,0.0,1.0,-1.0,1.4,-0.3680555555555556,0.3625,-0.3680555555555556,0.3625,-1.0,7.4
E2025,224,E2025_224,2026-01-20T00:00:00+00:00,OLY,TEL,home,P001255,"PAPANIKOLAOU, KOSTAS",16.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,-6.666666666666664,19.746666666666663,-3.0,4.2,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.2,-1.0,0.6,0.0,1.4,-0.1875,0.2375,-0.1875,0.2375,-5.0,7.0
E2025,231,E2025_231,2026-01-22T00:00:00+00:00,OLY,IST,away,P001255,"PAPANIKOLAOU, KOSTAS",16.316666666666666,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,0.25,0.25,5.0,-0.4833333333333343,19.396666666666665,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,1.0,0.6,1.0,1.4,0.25,0.19861111111111113,0.25,0.19861111111111113,1.0,6.0
E2025,6,E2025_6,2025-09-30T00:00:00+00:00,PAN,MUN,home,P001926,"SLOUKAS, KOSTAS",14.783333333333331,7.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,2.0,0.0,0.0,0.7,0.7,5.0,0.0,14.783333333333331,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.7,0.0,0.7,0.0,5.0
E2025,18,E2025_18,2025-10-03T00:00:00+00:00,PAN,BAR,home,P001926,"SLOUKAS, KOSTAS",27.15,18.0,0.0,0.0,3.0,0.0,1.0,4.0,4.0,12.0,2.0,3.0,8.0,8.0,0.5798969072164949,0.4166666666666667,16.52,12.366666666666667,20.966666666666665,11.0,12.5,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,1.0,0.5,2.0,3.0,-0.12010309278350506,0.6399484536082474,-0.28333333333333327,0.5583333333333333,11.52,10.76
E2025,22,E2025_22,2025-10-09T00:00:00+00:00,PAN,BAS,away,P001926,"SLOUKAS, KOSTAS",11.516666666666667,2.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,3.0,0.0,0.0,0.1666666666666666,0.1666666666666666,7.0,-15.633333333333331,17.816666666666666,-16.0,9.0,0.0,0.0,0.0,0.0,-3.0,1.0,0.0,0.0,0.0,0.6666666666666666,-2.0,2.6666666666666665,-0.41323024054982826,0.48218785796105385,-0.2500000000000001,0.42777777777777776,-9.52,9.506666666666666
E2025,36,E2025_36,2025-10-15T00:00:00+00:00,PAN,ASV,home,P001926,"SLOUKAS, KOSTAS",11.866666666666667,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,1.0,0.2906976744186046,0.3333333333333333,3.44,0.34999999999999964,16.329166666666666,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,-1.0,0.5,0.0,2.5,0.12403100775193801,0.4343153120754415,0.1666666666666667,0.4041666666666667,-3.56,7.99
E2025,45,E2025_45,2025-10-17T00:00:00+00:00,PAN,IST,away,P001926,"SLOUKAS, KOSTAS",27.35,7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,1.0,3.0,2.0,3.0,0.4781420765027322,0.4166666666666667,7.32,15.483333333333334,18.53333333333333,5.0,7.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.4,-1.0,2.2,0.1874444020841276,0.44308066496089965,0.08333333333333337,0.4066666666666666,3.8800000000000003,7.856
E2025,60,E2025_60,2025-10-24T00:00:00+00:00,PAN,VIR,away,P001926,"SLOUKAS, KOSTAS",22.116666666666667,8.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,3.0,2.0,2.0,0.5076142131979695,0.4285714285714285,9.88,-5.233333333333334,20.0,1.0,7.4,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.0,0.8,-1.0,1.8,0.029472136695237294,0.4046035076004936,0.011904761904761807,0.35238095238095235,2.5600000000000005,8.831999999999999
E2025,65,E2025_65,2025-10-28T00:00:00+00:00,PAN,TEL,home,P001926,"SLOUKAS, KOSTAS",18.95,7.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,6.0,1.0,4.0,2.0,2.0,0.5087209302325582,0.4166666666666667,7.88,-3.166666666666668,18.36,-1.0,5.2,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,-1.0,0.8,3.0,1.6,0.0011067170345886446,0.3903683122037062,-0.011904761904761807,0.35238095238095235,-2.000000000000001,7.104000000000001
E2025,77,E2025_77,2025-10-31T00:00:00+00:00,PAN,MCO,away,P001926,"SLOUKAS, KOSTAS",19.15,14.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.0,3.0,3.0,1.0,2.0,0.8883248730964467,0.9285714285714286,8.879999999999999,0.1999999999999993,19.886666666666663,7.0,7.6,0.0,0.0,0.0,0.0,-2.0,0.4,0.0,0.0,0.0,0.8,0.0,1.8,0.37960394286388854,0.5346999534896623,0.5119047619047619,0.5047619047619047,0.9999999999999991,7.4799999999999995
E2025,83,E2025_83,2025-11-05T00:00:00+00:00,PAN,RED,away,P001926,"SLOUKAS, KOSTAS",25.566666666666663,16.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,14.0,1.0,6.0,7.0,8.0,0.4566210045662101,0.3214285714285714,17.52,6.416666666666664,22.626666666666665,2.0,10.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.0,0.8,-2.0,1.6,-0.4317038685302366,0.5678846195191833,-0.6071428571428572,0.5023809523809524,8.64,10.296000000000001
E2025,93,E2025_93,2025-11-11T00:00:00+00:00,PAN,PRS,away,P001926,"SLOUKAS, KOSTAS",21.866666666666667,11.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,8.0,3.0,6.0,2.0,2.0,0.6193693693693693,0.5625,9.88,-3.6999999999999957,21.53,-5.0,11.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,1.0,1.0,2.0,2.0,0.16274836480315918,0.5961300780925107,0.2410714285714286,0.531547619047619,-7.639999999999999,10.808
E2025,104,E2025_104,2025-11-13T00:00:00+00:00,PAN,MAD,away,P001926,"SLOUKAS, KOSTAS",25.28333333333333,15.0,0.0,0.0,1.0,0.0,1.0,3.0,6.0,11.0,1.0,4.0,2.0,3.0,0.6087662337662337,0.5909090909090909,13.32,3.4166666666666643,22.163333333333334,4.0,12.6,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,0.0,0.8,0.0,2.6,-0.010603135603135527,0.6163604822061636,0.02840909090909094,0.5640151515151516,3.4399999999999995,11.495999999999999
E2025,114,E2025_114,2025-11-20T00:00:00+00:00,PAN,DUB,home,P001926,"SLOUKAS, KOSTAS",21.133333333333333,15.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,8.0,1.0,4.0,4.0,4.0,0.7684426229508197,0.6875,12.76,-4.149999999999999,22.599999999999998,0.0,14.2,0.0,0.0,0.0,0.0,-1.0,0.2,0.0,0.0,2.0,1.2,0.0,2.6,0.15967638918458593,0.6683048207498159,0.09659090909090906,0.6181818181818182,-0.5600000000000005,12.472
E2025,123,E2025_123,2025-11-25T00:00:00+00:00,PAN,PAR,home,P001926,"SLOUKAS, KOSTAS",18.683333333333334,7.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,0.9020618556701032,0.8333333333333334,4.88,-2.4499999999999993,22.506666666666668,-8.0,12.8,0.0,0.0,0.0,0.0,2.0,0.6,0.0,0.0,-2.0,1.2,-1.0,2.4,0.13361923271928355,0.6710522172645472,0.14583333333333337,0.5991341991341992,-7.88,11.672
E2025,139,E2025_139,2025-12-05T00:00:00+00:00,PAN,PAM,home,P001926,"SLOUKAS, KOSTAS",24.55,12.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0,5.0,6.0,6.0,0.7853403141361256,0.6,8.64,5.866666666666667,22.303333333333335,5.0,12.0,0.0,0.0,0.0,0.0,-1.0,0.8,0.0,0.0,0.0,1.4,0.0,2.6,-0.11672154153397762,0.7367960791785302,-0.2333333333333334,0.6548484848484849,3.7600000000000007,9.896
E2025,143,E2025_143,2025-12-11T00:00:00+00:00,PAN,MIL,away,P001926,"SLOUKAS, KOSTAS",26.266666666666666,19.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,9.0,3.0,5.0,2.0,2.0,0.9615384615384616,0.9444444444444444,10.88,1.716666666666665,23.18333333333333,7.0,13.6,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,0.0,1.4,1.0,2.6,0.17619814740233597,0.8052298976123489,0.34444444444444444,0.7312373737373737,2.24,10.096
E2025,153,E2025_153,2025-12-16T00:00:00+00:00,PAN,ULK,away,P001926,"SLOUKAS, KOSTAS",25.78333333333333,7.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,9.0,1.0,5.0,2.0,3.0,0.3391472868217054,0.2777777777777778,11.32,-0.4833333333333343,23.28333333333333,-12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.4,-2.0,2.2,-0.6223911747167561,0.7513061082234431,-0.6666666666666666,0.668611111111111,0.4399999999999995,9.696000000000002
E2025,163,E2025_163,2025-12-18T00:00:00+00:00,PAN,HTA,home,P001926,"SLOUKAS, KOSTAS",20.516666666666666,8.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,1.0,1.0,3.0,3.0,0.4291845493562232,0.3125,9.32,-5.266666666666666,23.16,1.0,10.6,0.0,0.0,0.0,0.0,-2.0,1.4,0.0,0.0,-1.0,0.8,1.0,2.0,0.09003726253451777,0.6834544935045238,0.03472222222222221,0.5936111111111111,-2.0,9.008
E2025,188,E2025_188,2026-01-02T00:00:00+00:00,PAN,OLY,home,P001926,"SLOUKAS, KOSTAS",18.73333333333333,5.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,7.0,0.0,1.0,3.0,3.0,0.3004807692307692,0.1428571428571428,9.32,-1.783333333333335,23.169999999999998,-3.0,10.2,0.0,0.0,0.0,0.0,1.0,1.2,0.0,0.0,1.0,0.8,3.0,2.6,-0.12870378012545397,0.563138276216657,-0.1696428571428572,0.45551587301587293,0.0,9.896
E2025,197,E2025_197,2026-01-06T00:00:00+00:00,PAN,MIL,home,P001926,"SLOUKAS, KOSTAS",25.2,13.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,12.0,2.0,6.0,1.0,1.0,0.522508038585209,0.5,13.44,6.466666666666669,23.3,8.0,10.4,0.0,0.0,0.0,0.0,1.0,1.4,0.0,0.0,0.0,0.8,-5.0,2.2,0.22202726935443978,0.5105718211064737,0.3571428571428572,0.435515873015873,4.119999999999999,10.856
E2025,204,E2025_204,2026-01-08T00:00:00+00:00,PAN,VIR,home,P001926,"SLOUKAS, KOSTAS",19.266666666666666,5.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0,1.0,4.0,0.0,0.0,0.3571428571428571,0.3571428571428571,8.0,-5.933333333333334,21.9,-8.0,7.6,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.8,2.0,2.0,-0.1653651814423519,0.3896927002273528,-0.1428571428571429,0.31805555555555554,-5.4399999999999995,10.28
E2025,212,E2025_212,2026-01-15T00:00:00+00:00,PAN,MUN,away,P001926,"SLOUKAS, KOSTAS",22.716666666666665,8.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,6.0,2.0,5.0,2.0,2.0,0.5813953488372093,0.5,9.88,3.4499999999999993,21.28666666666667,3.0,7.8,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,2.0,1.2,-1.0,2.0,0.22425249169435224,0.43814231263045356,0.1428571428571429,0.3625,1.8800000000000008,9.992
E2025,225,E2025_225,2026-01-20T00:00:00+00:00,PAN,BAS,home,P001926,"SLOUKAS, KOSTAS",22.683333333333334,15.0,0.0,0.0,1.0,0.0,2.0,2.0,6.0,8.0,2.0,3.0,1.0,1.0,0.8886255924170616,0.875,10.44,-0.03333333333333144,21.72,7.0,9.2,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,-1.0,1.6,1.0,2.0,0.3072302435798523,0.5300305212426213,0.375,0.475,0.5599999999999987,10.216
E2025,233,E2025_233,2026-01-22T00:00:00+00:00,PAN,TEL,away,P001926,"SLOUKAS, KOSTAS",11.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,-11.583333333333334,20.193333333333335,-15.0,8.2,0.0,0.0,0.0,0.0,-1.0,0.6,0.0,0.0,-1.0,1.6,-2.0,1.0,-0.8886255924170616,0.46993436739646743,-0.875,0.44642857142857145,-4.4399999999999995,9.552
E2025,250,E2025_250,2026-01-30T00:00:00+00:00,PAN,ASV,away,P001926,"SLOUKAS, KOSTAS",27.75,26.0,0.0,0.0,1.0,0.0,4.0,2.0,6.0,9.0,4.0,5.0,10.0,10.0,0.9701492537313432,0.8888888888888888,17.4,16.65,20.70333333333333,26.0,10.8,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0,3.0,2.2,2.0,1.4,0.9701492537313432,0.5594626104256942,0.8888888888888888,0.5242063492063492,11.399999999999999,10.344
E2025,258,E2025_258,2026-02-03T00:00:00+00:00,PAN,MAD,home,P001926,"SLOUKAS, KOSTAS",29.28333333333333,22.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,13.0,3.0,6.0,3.0,4.0,0.7452574525745258,0.7307692307692307,16.759999999999998,1.5333333333333314,22.706666666666667,-4.0,14.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,-2.0,2.4,-1.0,1.2,-0.2248918011568174,0.637085529512028,-0.1581196581196581,0.5989316239316239,-0.6400000000000006,12.096
E2025,265,E2025_265,2026-02-05T00:00:00+00:00,PAN,PAR,away,P001926,"SLOUKAS, KOSTAS",15.75,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,1.0,4.0,1.0,1.0,0.3105590062111801,0.25,7.44,-13.533333333333331,21.313333333333333,-18.0,13.4,0.0,0.0,0.0,0.0,-1.0,0.6,0.0,0.0,-1.0,2.0,-1.0,1.0,-0.4346984463633457,0.5829182609868222,-0.4807692307692307,0.548931623931624,-9.319999999999997,11.607999999999999
E2025,279,E2025_279,2026-02-13T00:00:00+00:00,PAN,ULK,home,P001926,"SLOUKAS, KOSTAS",19.166666666666668,10.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,9.0,1.0,3.0,1.0,1.0,0.5296610169491526,0.5,9.44,3.416666666666668,20.61,6.0,12.4,0.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,-1.0,1.6,3.0,1.2,0.21910201073797247,0.5111253458932403,0.25,0.4739316239316239,1.9999999999999991,11.407999999999998
E2025,6,E2025_6,2025-09-30T00:00:00+00:00,PAN,MUN,home,P002328,"GRIGONIS, MARIUS",7.983333333333333,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,7.983333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0
E2025,22,E2025_22,2025-10-09T00:00:00+00:00,PAN,BAS,away,P002328,"GRIGONIS, MARIUS",1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.583333333333334,4.691666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,2.0,0.0,0.0,0.0,0.0,-2.0,1.0
E2025,36,E2025_36,2025-10-15T00:00:00+00:00,PAN,ASV,home,P002328,"GRIGONIS, MARIUS",10.083333333333334,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.75,0.75,2.0,8.683333333333334,6.48888888888889,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.75,0.25,0.75,0.25,2.0,1.3333333333333333
E2025,60,E2025_60,2025-10-24T00:00:00+00:00,PAN,VIR,away,P002328,"GRIGONIS, MARIUS",3.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-7.066666666666667,5.620833333333334,-3.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.75,-0.75,0.1875,-0.75,0.1875,-1.0,1.25
E2025,65,E2025_65,2025-10-28T00:00:00+00:00,PAN,TEL,home,P002328,"GRIGONIS, MARIUS",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0166666666666666,4.496666666666667,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.4,0.0,0.15,0.0,0.15,-1.0,1.0
E2025,77,E2025_77,2025-10-31T00:00:00+00:00,PAN,MCO,away,P002328,"GRIGONIS, MARIUS",1.5333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5333333333333332,3.206666666666666,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.15,0.0,0.15,0.0,0.6
